Unnamed: 0,Userscore,Username,Game_ID
119927,10,Havoc44,639
157670,10,Havoc44,940
221266,7,Havoc44,1934
27971,10,Xeevis,56
111910,5,Xeevis,594
131926,10,Xeevis,743
134910,7,Xeevis,780
141598,8,Xeevis,803
173395,10,Xeevis,1165
172469,8,BalekFekete,1160
270164,8,BalekFekete,3088
73009,10,GoneTomrrow,245
112000,7,GoneTomrrow,594
114032,5,GoneTomrrow,595
121218,8,GoneTomrrow,657
132384,7,GoneTomrrow,744
182193,6,GoneTomrrow,1287
204698,8,GoneTomrrow,1641
221498,7,GoneTomrrow,1934
225702,9,GoneTomrrow,2026
256482,6,GoneTomrrow,2790
5792,9,Termin8ter,9
10574,10,Termin8ter,18
11348,7,Termin8ter,20
14340,10,Termin8ter,23
16011,9,Termin8ter,27
17306,9,Termin8ter,31
20372,10,Termin8ter,39
22846,8,Termin8ter,48
25603,10,Termin8ter,55
28530,10,Termin8ter,57
28842,8,Termin8ter,58
32995,10,Termin8ter,70
36977,8,Termin8ter,79
37726,10,Termin8ter,80
38213,9,Termin8ter,83
40757,10,Termin8ter,85
41649,9,Termin8ter,92
42035,10,Termin8ter,97
42535,10,Termin8ter,98
42614,10,Termin8ter,99
43644,9,Termin8ter,101
44887,10,Termin8ter,107
46217,8,Termin8ter,109
47466,10,Termin8ter,119
47616,9,Termin8ter,120
47719,9,Termin8ter,121
49045,9,Termin8ter,125
50154,8,Termin8ter,126
51894,9,Termin8ter,136
52249,9,Termin8ter,137
53781,8,Termin8ter,141
54510,8,Termin8ter,142
55603,9,Termin8ter,150
56348,9,Termin8ter,153
58215,9,Termin8ter,159
60845,8,Termin8ter,170
61611,5,Termin8ter,176
62176,9,Termin8ter,178
63465,9,Termin8ter,179
68118,8,Termin8ter,208
69187,9,Termin8ter,210
69500,8,Termin8ter,215
70381,10,Termin8ter,220
70856,9,Termin8ter,225
72893,10,Termin8ter,245
74094,8,Termin8ter,256
75898,8,Termin8ter,268
75968,10,Termin8ter,269
77075,10,Termin8ter,281
77872,10,Termin8ter,287
79331,9,Termin8ter,301
80471,8,Termin8ter,311
81363,9,Termin8ter,317
83271,8,Termin8ter,328
83884,9,Termin8ter,331
84030,9,Termin8ter,334
86734,10,Termin8ter,355
87984,8,Termin8ter,365
89910,8,Termin8ter,390
91758,9,Termin8ter,414
92091,9,Termin8ter,415
92646,9,Termin8ter,428
98825,8,Termin8ter,454
100422,9,Termin8ter,462
100508,8,Termin8ter,463
103261,7,Termin8ter,495
104771,8,Termin8ter,514
106185,8,Termin8ter,527
106453,7,Termin8ter,531
107527,8,Termin8ter,534
107938,10,Termin8ter,536
110276,8,Termin8ter,569
116266,8,Termin8ter,607
116458,8,Termin8ter,610
118155,9,Termin8ter,628
118423,8,Termin8ter,629
120872,8,Termin8ter,645
131507,8,Termin8ter,741
134456,7,Termin8ter,779
135614,9,Termin8ter,792
146249,8,Termin8ter,824
151470,7,Termin8ter,862
155730,7,Termin8ter,919
155924,8,Termin8ter,924
156644,8,Termin8ter,931
158653,9,Termin8ter,953
159507,9,Termin8ter,961
159943,6,Termin8ter,969
162755,7,Termin8ter,1019
163342,8,Termin8ter,1034
166206,8,Termin8ter,1064
166699,10,Termin8ter,1072
168362,9,Termin8ter,1090
168747,9,Termin8ter,1099
168869,8,Termin8ter,1100
169327,6,Termin8ter,1108
169629,8,Termin8ter,1119
171170,8,Termin8ter,1141
172773,7,Termin8ter,1160
173167,9,Termin8ter,1163
176495,9,Termin8ter,1203
178233,7,Termin8ter,1217
178500,9,Termin8ter,1225
180346,8,Termin8ter,1266
181449,8,Termin8ter,1270
185338,9,Termin8ter,1343
188637,9,Termin8ter,1383
189429,9,Termin8ter,1403
191366,8,Termin8ter,1422
192152,9,Termin8ter,1438
196558,7,Termin8ter,1502
199863,8,Termin8ter,1540
201124,8,Termin8ter,1580
201253,9,Termin8ter,1588
201513,9,Termin8ter,1594
202218,5,Termin8ter,1605
202646,9,Termin8ter,1615
204381,8,Termin8ter,1640
205284,7,Termin8ter,1649
205693,8,Termin8ter,1663
208208,8,Termin8ter,1693
211774,8,Termin8ter,1759
212576,7,Termin8ter,1761
215508,9,Termin8ter,1830
215874,7,Termin8ter,1835
216950,8,Termin8ter,1875
217570,7,Termin8ter,1881
219908,8,Termin8ter,1929
223473,9,Termin8ter,1962
225474,8,Termin8ter,2024
225767,9,Termin8ter,2028
227991,7,Termin8ter,2078
229201,8,Termin8ter,2102
230282,9,Termin8ter,2106
230878,9,Termin8ter,2133
234833,8,Termin8ter,2200
237825,9,Termin8ter,2263
240826,8,Termin8ter,2346
241799,8,Termin8ter,2371
242787,9,Termin8ter,2411
245315,8,Termin8ter,2498
249595,6,Termin8ter,2595
251534,6,Termin8ter,2662
252498,9,Termin8ter,2690
252665,7,Termin8ter,2693
252946,9,Termin8ter,2701
255410,5,Termin8ter,2765
257548,8,Termin8ter,2816
258872,9,Termin8ter,2851
258971,7,Termin8ter,2853
262356,4,Termin8ter,2915
263643,6,Termin8ter,2941
267554,8,Termin8ter,3034
267620,5,Termin8ter,3037
268554,8,Termin8ter,3050
274903,8,Termin8ter,3160
278500,8,Termin8ter,3273
279930,5,Termin8ter,3324
283626,8,Termin8ter,3405
143489,10,waverlock,809
157067,9,waverlock,935
222589,6,waverlock,1947
233521,0,waverlock,2172
46440,10,cbe,110
208179,9,cbe,1693
263005,3,cbe,2924
2079,10,PaulK.,4
10494,10,PaulK.,18
83621,9,PaulK.,330
100284,10,PaulK.,459
110418,10,PaulK.,576
146567,10,PaulK.,830
194439,10,PaulK.,1472
214895,5,PaulK.,1811
278748,9,PaulK.,3285
94461,9,ETisME,447
114909,8,ETisME,607
122549,1,ETisME,672
222296,8,ETisME,1944
44283,9,Mufurc,107
170389,8,Mufurc,1130
187948,8,Mufurc,1376
123896,0,Trebius51,672
143949,0,Trebius51,811
177977,9,Trebius51,1217
81395,6,Svintus,318
154077,1,Svintus,906
268371,7,Svintus,3046
141629,5,Pandafrag,803
248385,6,Pandafrag,2585
266916,7,Pandafrag,3028
3721,10,nezj29,8
54157,10,nezj29,142
56882,10,nezj29,153
167503,0,Anderalmighty,1085
193825,10,Anderalmighty,1467
111060,10,Parafira,587
117585,10,Parafira,623
154025,10,Parafira,906
272644,5,terminxman,3117
274632,9,terminxman,3154
87553,9,St4rk,364
207797,10,St4rk,1693
62932,10,steve521,179
75275,10,steve521,263
2069,10,TomL.,4
18845,10,TomL.,35
21410,10,TomL.,44
35377,8,TomL.,72
43428,10,TomL.,101
43506,10,TomL.,101
95252,7,TomL.,449
100543,10,TomL.,469
101733,3,TomL.,476
116913,10,TomL.,617
137389,10,TomL.,796
186066,10,TomL.,1356
186384,10,TomL.,1362
188980,0,TomL.,1393
205475,10,TomL.,1656
222542,10,TomL.,1946
243287,10,TomL.,2425
275550,9,TomL.,3189
275977,6,TomL.,3203
261637,10,k47nip,2900
262349,9,k47nip,2914
83554,10,GaryR,329
84534,4,GaryR,336
204030,9,GaryR,1639
278663,9,GaryR,3283
27256,10,Olly,56
34132,9,Olly,71
64805,10,Olly,195
92197,10,Olly,417
149566,10,Olly,853
196676,10,Olly,1505
206432,10,Olly,1671
242908,8,Olly,2414
282445,7,Olly,3382
116147,9,mattabaster,607
125354,6,mattabaster,672
70870,10,MagicBoxofDoom,225
161747,10,MagicBoxofDoom,999
184422,6,MagicBoxofDoom,1318
124805,10,JookyDFW,672
159075,9,JookyDFW,961
229953,8,JookyDFW,2106
135710,1,Jonni_g_n,792
282014,6,Jonni_g_n,3369
21511,10,JoseC.,44
43685,1,JoseC.,102
60124,10,JoseC.,167
270254,9,JoseC.,3094
3925,3,uforoboso,8
24416,10,uforoboso,51
28363,10,jimbot21,57
122039,8,jimbot21,672
157105,9,jimbot21,937
192322,7,jimbot21,1441
86675,10,huttjabbathe,355
92822,9,huttjabbathe,432
159420,5,huttjabbathe,961
265449,9,huttjabbathe,2991
16121,10,JohnS,28
21463,10,JohnS,44
40571,6,JohnS,85
42346,4,JohnS,98
48493,6,JohnS,123
52317,8,JohnS,138
68044,5,JohnS,207
69092,10,JohnS,210
78372,10,JohnS,295
101560,5,JohnS,476
101703,10,JohnS,476
101762,7,JohnS,476
105604,10,JohnS,518
108549,10,JohnS,548
117379,10,JohnS,619
121039,10,JohnS,653
154730,2,JohnS,911
162146,3,JohnS,1015
175753,10,JohnS,1201
213018,10,JohnS,1774
213786,1,JohnS,1786
219400,8,JohnS,1914
222495,8,JohnS,1945
254513,4,JohnS,2732
1495,6,Vyrotix,2
42509,9,Vyrotix,98
58913,9,Vyrotix,161
70796,8,Vyrotix,225
101160,4,Vyrotix,474
132856,6,Vyrotix,749
184412,8,Vyrotix,1318
195289,7,Vyrotix,1478
202041,7,Vyrotix,1605
212388,8,Vyrotix,1761
237425,7,Vyrotix,2261
262459,8,Vyrotix,2915
267504,9,Vyrotix,3034
179491,7,Wallach,1256
204483,9,Wallach,1641
274425,2,Wallach,3154
266152,3,Prinny101,3000
276423,0,Prinny101,3218
281575,1,Prinny101,3361
44419,10,PsychoClown,107
223376,10,PsychoClown,1959
14174,10,ColinC,23
47661,10,ColinC,121
80691,9,ColinC,313
92980,10,ColinC,433
111641,7,ColinC,590
121779,10,ColinC,667
146769,10,ColinC,830
171576,9,ColinC,1151
205417,8,ColinC,1652
205612,7,ColinC,1663
250168,9,ColinC,2614
4795,5,danielfgf,9
5495,5,danielfgf,9
145019,0,K1ngpwn02,811
229876,0,K1ngpwn02,2106
27126,7,Snake,56
92323,10,Snake,418
132014,6,Snake,743
197769,7,Snake,1525
206496,8,Snake,1671
16442,7,joehezzi,29
21627,4,joehezzi,44
257561,8,joehezzi,2817
26157,9,Dominix99,55
83976,9,Dominix99,334
100362,9,Dominix99,460
118383,9,Dominix99,629
166335,8,Dominix99,1064
169676,9,Dominix99,1119
243208,8,Dominix99,2423
261986,8,Dominix99,2906
27328,10,Greenlandys,56
236017,10,Greenlandys,2233
181190,8,ShaunK,1269
281423,10,ShaunK,3360
187737,8,LlamaHerder,1376
248675,9,LlamaHerder,2585
274156,1,LlamaHerder,3150
34497,10,lucipher,71
49536,1,lucipher,126
92121,2,lucipher,416
158068,6,lucipher,946
208762,10,lucipher,1705
232538,10,lucipher,2169
236043,10,lucipher,2233
4757,10,ssfury,9
5457,10,ssfury,9
50503,10,hazartas,127
95354,10,hazartas,450
198218,10,hazartas,1530
283511,10,hazartas,3403
45279,9,Assessinho,107
183458,6,Assessinho,1304
8515,8,AbstractCat,14
25609,9,AbstractCat,55
54437,8,AbstractCat,142
63473,9,AbstractCat,179
66806,9,AbstractCat,201
117276,7,AbstractCat,618
156649,7,AbstractCat,931
188529,7,AbstractCat,1383
202242,8,AbstractCat,1605
208235,8,AbstractCat,1693
227710,8,AbstractCat,2066
237023,6,AbstractCat,2252
280438,6,AbstractCat,3324
71390,10,MasP_97,228
231368,2,MasP_97,2137
208997,9,newlynx,1705
224901,9,newlynx,2001
19545,0,Apenes,38
38921,0,Apenes,84
186775,2,sappyguppy,1376
206751,10,sappyguppy,1671
220313,4,sappyguppy,1934
83099,0,femshepka,328
112664,0,femshepka,595
214749,7,femshepka,1806
28324,10,ikchain,57
192191,9,ikchain,1438
7950,10,ke3bz,11
119105,10,ke3bz,639
147639,9,ke3bz,842
47118,10,DanteKusagari,119
229496,6,DanteKusagari,2106
32937,9,swishersondeck,70
276323,8,swishersondeck,3216
828,8,DoctorZack,0
66230,6,DoctorZack,199
71384,7,DoctorZack,228
152630,5,DoctorZack,878
198971,5,DoctorZack,1537
205117,8,DoctorZack,1648
93207,8,kaim_07,436
116599,8,kaim_07,612
207005,8,kaim_07,1680
178998,9,PyRo1005,1238
203647,9,PyRo1005,1635
65908,10,BoozerReviews,197
78328,9,BoozerReviews,292
139825,2,BoozerReviews,803
153002,5,BoozerReviews,884
24777,10,Bstamps,51
203007,9,Bstamps,1628
243597,7,Evergreen00,2433
261729,4,Evergreen00,2903
10806,10,Seafox89,20
18415,10,Seafox89,34
28144,10,Seafox89,56
29770,6,Seafox89,63
41360,10,Seafox89,87
64577,9,Seafox89,195
70130,9,Seafox89,218
75439,8,Seafox89,263
79628,9,Seafox89,309
81917,10,Seafox89,323
90003,10,Seafox89,390
95853,8,Seafox89,453
102784,8,Seafox89,489
105438,5,Seafox89,516
160976,9,Seafox89,991
183492,8,Seafox89,1304
206761,6,Seafox89,1671
276305,10,Seafox89,3215
276918,8,Seafox89,3223
45073,10,evansgreen,107
94735,10,evansgreen,447
254425,10,evansgreen,2730
861,10,nunakos,0
9995,9,nunakos,17
77910,10,nunakos,287
143532,9,nunakos,810
39806,9,NikE,85
48861,9,NikE,123
120317,10,sh1nigami,643
122526,0,sh1nigami,672
144021,0,sh1nigami,811
25763,10,mikesurbroski89,55
156407,9,mikesurbroski89,931
280389,6,mikesurbroski89,3324
29229,10,Brosman,62
65084,9,Brosman,195
73536,8,Brosman,254
82631,8,Brosman,325
84924,10,Brosman,340
94677,6,Brosman,447
98159,10,Brosman,454
111997,9,Brosman,594
122304,3,Brosman,672
130903,8,Brosman,731
135599,1,Brosman,792
141302,2,Brosman,803
153934,9,Brosman,900
154166,10,Brosman,906
159731,8,Brosman,965
163618,4,Brosman,1036
173452,7,Brosman,1165
173824,9,Brosman,1166
177210,9,Brosman,1216
191482,10,Brosman,1424
193023,9,Brosman,1449
199570,0,Brosman,1540
201065,8,Brosman,1578
204216,10,Brosman,1640
206552,4,Brosman,1671
208944,3,Brosman,1705
223643,6,Brosman,1967
223689,8,Brosman,1971
226122,8,Brosman,2038
226610,2,Brosman,2047
234728,6,Brosman,2199
241754,9,Brosman,2371
249741,10,Brosman,2605
256597,9,Brosman,2790
259406,3,Brosman,2854
260917,8,Brosman,2887
263593,6,Brosman,2941
267317,10,Brosman,3034
272037,7,Brosman,3108
275462,10,Brosman,3179
170597,8,ilovemovie,1134
254771,10,ilovemovie,2734
144885,0,MooseyStuff,811
190204,10,MooseyStuff,1409
23573,10,York,51
172209,0,York,1160
8551,10,CriticsCave,14
15371,10,CriticsCave,25
61118,9,CriticsCave,176
62194,10,CriticsCave,178
63510,10,CriticsCave,179
66942,10,CriticsCave,201
86210,9,CriticsCave,349
129269,9,CriticsCave,718
280456,6,CriticsCave,3324
8939,8,Otisnemes,15
19359,7,Otisnemes,36
276829,3,Otisnemes,3222
7431,10,YassirX,11
33919,10,YassirX,71
88531,0,YassirX,369
143088,10,YassirX,803
1954,10,TommyF.,4
38119,9,TommyF.,83
277109,9,TommyF.,3230
174280,8,Dietryde,1181
212984,0,Dietryde,1772
237210,9,Dietryde,2257
23648,10,Frinker,51
94153,8,Frinker,444
161919,10,Frinker,1009
199356,8,Frinker,1538
268568,10,Frinker,3051
62649,10,123repeater,179
152496,10,123repeater,878
138399,8,Faultlash,800
174682,8,Faultlash,1187
196197,8,Faultlash,1488
219089,10,Faultlash,1904
227436,10,Faultlash,2065
90862,10,HunterB.,394
179410,9,HunterB.,1255
24608,9,Zordock,51
91011,10,Zordock,397
93029,10,Zordock,434
1802,10,JasonK,4
17128,7,JasonK,31
48147,10,JasonK,123
65324,10,JasonK,195
176297,3,JasonK,1201
189718,0,JasonK,1405
231763,10,JasonK,2147
101421,10,zipiewax,475
274630,10,zipiewax,3154
57964,9,Dredd731,155
62901,9,Dredd731,179
152587,8,Dredd731,878
214499,5,Dredd731,1803
237186,10,Dredd731,2257
55754,10,Alcarinqueqt,151
87154,1,Alcarinqueqt,359
101282,8,Alcarinqueqt,475
174928,10,Alcarinqueqt,1195
66379,10,Hamez,201
191965,10,Hamez,1438
257298,7,Hamez,2806
14321,10,thecurriepower,23
28244,10,thecurriepower,57
32977,10,thecurriepower,70
117719,10,thecurriepower,623
130955,10,thecurriepower,731
154929,10,thecurriepower,911
67863,10,TheButcherAndjelic,206
162109,10,TheButcherAndjelic,1013
193688,9,TheButcherAndjelic,1464
163192,10,rangio,1026
273499,6,rangio,3132
63141,10,partner55,179
252817,10,partner55,2701
54698,10,BuriedBetween,144
122964,5,BuriedBetween,672
268184,7,BuriedBetween,3046
12843,9,xgamrx,21
59661,5,xgamrx,166
187171,1,xgamrx,1376
45062,10,Velgar,107
66969,10,Velgar,201
75985,10,Velgar,269
165704,0,Velgar,1064
233318,0,Velgar,2171
1589,10,JohnA.,3
8080,10,JohnA.,12
8738,10,JohnA.,15
18573,10,JohnA.,34
41415,5,JohnA.,88
42815,10,JohnA.,99
63796,10,JohnA.,181
64137,10,JohnA.,187
69402,10,JohnA.,213
69453,10,JohnA.,213
100692,9,JohnA.,472
105646,10,JohnA.,518
129778,8,JohnA.,724
155563,10,JohnA.,919
165105,4,JohnA.,1060
198480,1,JohnA.,1532
213082,9,JohnA.,1776
241202,10,JohnA.,2364
246285,1,JohnA.,2535
262734,10,JohnA.,2919
269414,10,JohnA.,3070
273406,9,JohnA.,3125
279513,10,JohnA.,3318
94,10,ErikG,0
12220,10,ErikG,20
194163,10,mani60cent12,1471
211163,10,mani60cent12,1747
169522,10,marklois,1114
266399,10,marklois,3010
46318,10,Aone,110
260354,10,Aone,2863
44612,10,Pchela,107
149336,10,Pchela,849
186866,5,Pchela,1376
36778,9,Scoli,77
192803,10,Scoli,1449
27218,10,Snowmew,56
115047,9,Snowmew,607
21367,10,Patriotsman12,44
74178,10,Patriotsman12,258
133885,2,Patriotsman12,771
190201,10,Patriotsman12,1409
214708,10,Patriotsman12,1806
236657,10,Patriotsman12,2250
167732,5,Killamonjaro,1085
217904,10,Killamonjaro,1887
227585,9,Killamonjaro,2066
58518,0,shadowofforms,160
68696,2,shadowofforms,209
120761,4,shadowofforms,644
15287,9,Constantine,25
158132,3,Constantine,947
4844,0,Iamhated,9
5544,0,Iamhated,9
83130,3,darkfury23,328
124335,0,darkfury23,672
143567,0,darkfury23,811
62394,9,eldumloido,179
78000,6,eldumloido,288
104265,4,eldumloido,510
107427,5,eldumloido,533
118828,0,eldumloido,637
126271,6,eldumloido,680
128104,10,eldumloido,703
135990,9,eldumloido,792
137891,1,eldumloido,799
138191,0,eldumloido,800
147572,7,eldumloido,842
161447,6,eldumloido,995
166266,7,eldumloido,1064
170129,0,eldumloido,1128
170304,0,eldumloido,1130
174667,3,eldumloido,1187
182466,0,eldumloido,1293
182933,0,eldumloido,1303
196613,0,eldumloido,1503
219029,5,eldumloido,1904
221410,9,eldumloido,1934
229344,0,eldumloido,2104
244700,5,eldumloido,2475
263071,5,eldumloido,2924
271017,7,eldumloido,3098
278491,2,eldumloido,3272
279963,5,eldumloido,3324
25002,10,PulseEnder,52
151207,10,PulseEnder,862
159467,9,PulseEnder,961
230190,9,PulseEnder,2106
143940,0,metsysrellik,811
190544,10,metsysrellik,1409
85191,10,ForumFace,343
216184,6,ForumFace,1837
119370,10,ChickenCrimpy,639
130378,9,ChickenCrimpy,730
143542,1,ChickenCrimpy,811
194106,9,ChickenCrimpy,1471
239794,9,ChickenCrimpy,2326
282562,8,ChickenCrimpy,3384
191141,10,homeslice1479,1418
212963,4,homeslice1479,1771
150366,8,qtaz101,861
194529,5,qtaz101,1473
4597,10,gazgg,9
5297,10,gazgg,9
234084,5,gazgg,2179
53346,0,Lspeyer,141
57729,0,Lspeyer,155
113022,0,Lspeyer,595
100595,9,J12132011,470
102983,10,J12132011,492
131144,10,Godlygamer,737
202662,10,Godlygamer,1618
237884,10,Godlygamer,2265
264956,9,Godlygamer,2981
17647,9,IBlackOpI,33
123242,1,IBlackOpI,672
210742,9,IBlackOpI,1741
4729,10,nickw58,9
5429,10,nickw58,9
14317,10,nickw58,23
16003,10,nickw58,27
109855,10,ASM_Comrade,565
256408,10,ASM_Comrade,2790
120325,10,smerickson89,643
181596,9,smerickson89,1273
186286,10,smerickson89,1357
37048,4,Brazenotaku,79
106166,9,Brazenotaku,527
123794,8,Brazenotaku,672
1715,5,BeanyBean,4
13845,10,BeanyBean,23
92610,9,BeanyBean,428
209249,8,BeanyBean,1710
219431,7,BeanyBean,1914
250410,9,BeanyBean,2619
10055,9,HaterOfHaters,17
120700,9,HaterOfHaters,643
121575,7,HaterOfHaters,658
170018,5,HaterOfHaters,1125
185980,2,HaterOfHaters,1352
224041,0,HaterOfHaters,1983
227068,0,HaterOfHaters,2054
238519,1,HaterOfHaters,2278
276822,0,HaterOfHaters,3222
71267,6,Wrathsputin,228
118189,10,Wrathsputin,628
38907,5,Lanopo,84
123281,0,Lanopo,672
128932,9,Lanopo,713
134222,8,Lanopo,778
140058,0,Lanopo,803
152873,10,Lanopo,883
15001,10,JamesA.,25
22450,4,JamesA.,48
37254,8,JamesA.,79
37576,10,JamesA.,80
39936,10,JamesA.,85
48560,9,JamesA.,123
60921,10,JamesA.,174
88450,10,JamesA.,368
102208,9,JamesA.,476
146670,10,JamesA.,830
168515,4,JamesA.,1093
227875,10,JamesA.,2071
228254,10,JamesA.,2080
264115,10,JamesA.,2945
93355,10,Mark27x,437
164289,9,Mark27x,1043
7684,10,AdryFenix,11
185052,10,AdryFenix,1330
261493,10,AdryFenix,2895
265798,9,AdryFenix,2997
152006,9,ItsJustPj,871
250555,10,ItsJustPj,2626
45419,7,sisho,107
162453,6,sisho,1016
173198,9,sisho,1164
186999,0,sisho,1376
207621,7,sisho,1692
14283,10,alex007,23
18938,10,alex007,35
30223,9,alex007,66
37339,9,alex007,79
43623,9,alex007,101
55584,9,alex007,150
83840,9,alex007,331
106175,9,alex007,527
118181,9,alex007,628
127328,9,alex007,694
133264,9,alex007,762
150452,8,alex007,861
168737,8,alex007,1099
180972,9,alex007,1268
199851,8,alex007,1540
200565,8,alex007,1566
214966,9,alex007,1813
228969,8,alex007,2094
240132,8,alex007,2328
255150,8,alex007,2759
262504,8,alex007,2915
263651,8,alex007,2941
267360,8,alex007,3034
272201,7,alex007,3109
283596,8,alex007,3405
39076,8,Gamera,84
126093,10,Gamera,678
204270,10,Gamera,1640
222244,9,Gamera,1944
235743,10,Gamera,2227
115094,8,Xiphus200,607
159355,6,Xiphus200,961
175569,9,Xiphus200,1200
191516,7,Xiphus200,1424
207045,8,Xiphus200,1680
216881,8,Xiphus200,1875
223279,8,Xiphus200,1958
268190,8,Xiphus200,3046
115490,1,BigK,607
124916,7,BigK,672
132928,10,BigK,751
73891,10,obZeN,254
194728,9,obZeN,1474
40402,9,MaxwellB.,85
125708,5,MaxwellB.,676
124758,10,JMunster,672
144509,0,JMunster,811
6757,10,rhialy,11
221851,9,rhialy,1934
138643,0,diablo3helpme,803
173367,0,diablo3helpme,1165
20749,9,CineAutoctono,42
22377,9,CineAutoctono,48
46708,9,CineAutoctono,116
49874,9,CineAutoctono,126
52252,9,CineAutoctono,137
69867,9,CineAutoctono,217
83275,9,CineAutoctono,328
126497,9,CineAutoctono,683
203797,2,CineAutoctono,1637
222731,4,CineAutoctono,1948
223936,2,CineAutoctono,1982
224020,2,CineAutoctono,1983
240077,8,CineAutoctono,2326
246647,8,CineAutoctono,2550
257627,8,CineAutoctono,2817
262521,3,CineAutoctono,2915
10841,10,zimmer600,20
18729,9,zimmer600,34
20064,10,zimmer600,38
20645,9,zimmer600,41
39698,9,zimmer600,84
41651,10,zimmer600,92
74051,8,zimmer600,254
74744,4,zimmer600,263
75738,8,zimmer600,267
79865,5,zimmer600,310
82508,7,zimmer600,324
109967,7,zimmer600,565
136287,7,zimmer600,795
143221,1,zimmer600,803
235855,7,zimmer600,2227
239341,5,zimmer600,2306
251449,8,zimmer600,2660
263750,9,zimmer600,2944
265216,8,zimmer600,2985
63224,9,zs47,179
98743,10,zs47,454
165766,9,zs47,1064
85759,8,JeromeLey,344
194670,10,JeromeLey,1474
241933,10,JeromeLey,2371
82694,5,Shawndroid,325
90646,10,Shawndroid,390
136018,10,Shawndroid,792
138035,10,Shawndroid,799
216501,4,Shawndroid,1852
268487,8,Shawndroid,3048
227311,10,MarcosDead,2063
228459,6,MarcosDead,2086
73755,9,LopsterPopster,254
89903,9,LopsterPopster,390
93288,9,LopsterPopster,436
111603,10,LopsterPopster,590
125998,8,LopsterPopster,678
135501,8,LopsterPopster,786
168734,8,LopsterPopster,1099
171587,9,LopsterPopster,1151
201891,7,LopsterPopster,1603
215152,8,LopsterPopster,1825
222368,10,LopsterPopster,1944
275436,5,LopsterPopster,3179
3748,8,Just1nsane,8
8360,10,Just1nsane,14
16428,9,Just1nsane,29
24047,10,Just1nsane,51
38251,10,Just1nsane,84
49230,7,Just1nsane,126
54610,10,Just1nsane,144
59761,9,Just1nsane,166
93996,9,Just1nsane,444
125224,1,Just1nsane,672
152842,10,Just1nsane,883
167898,9,Just1nsane,1085
177162,9,Just1nsane,1216
179831,9,Just1nsane,1262
205111,9,Just1nsane,1648
207957,9,Just1nsane,1693
229766,7,Just1nsane,2106
258146,9,Just1nsane,2823
263701,8,Just1nsane,2944
267444,8,Just1nsane,3034
268232,7,Just1nsane,3046
6492,10,RandomGuy102,11
9544,10,RandomGuy102,17
29666,10,Shenmue,63
173954,10,Shenmue,1168
241604,1,Shenmue,2371
176913,0,skankerveen,1214
220425,1,skankerveen,1934
103455,9,Flutterflybear,499
243608,10,Flutterflybear,2433
197511,10,Lio100,1525
212902,10,Lio100,1770
172608,10,AkimboTitan,1160
199618,10,AkimboTitan,1540
217952,5,AkimboTitan,1887
235917,10,AkimboTitan,2228
281106,10,AkimboTitan,3352
24829,9,jazzagenomad,51
189371,10,jazzagenomad,1403
107878,10,ratvader68,536
152360,10,ratvader68,877
185144,10,ratvader68,1338
61309,10,ELCID777,176
88133,10,ELCID777,366
109680,10,ELCID777,565
130534,10,ELCID777,731
256242,10,ELCID777,2790
276513,10,ELCID777,3219
69554,7,danech10,216
147780,8,danech10,843
189216,7,danech10,1402
79961,9,jsowers,311
87267,10,jsowers,359
142251,10,jsowers,803
159218,0,jsowers,961
78170,7,EphemSyn,291
110868,10,EphemSyn,584
116314,9,EphemSyn,609
151169,8,EphemSyn,862
246995,7,EphemSyn,2566
252004,9,EphemSyn,2674
282665,9,EphemSyn,3386
98683,4,Garethw87,454
169054,7,Garethw87,1105
183764,9,Garethw87,1310
201029,2,Garethw87,1578
